tick,frame,action,normalized_steer,p_left,p_straight,p_right,latency_ms,start_lateness_ms,deadline_missed,skipped_slots
202,000008.jpg,1,0.004497116699285347,0.28159239888191223,0.40862929821014404,0.30977827310562134,2.6618335396051407,1.5721078962087631,0,0
203,000012.jpg,1,-0.0032668054025495052,0.2735591232776642,0.4437903165817261,0.28265053033828735,2.481415867805481,5.011109635233879,0,0
204,000016.jpg,1,-0.006699649055074988,0.2807663083076477,0.43751126527786255,0.28172239661216736,2.8992928564548492,0.901317223906517,0,0
205,000020.jpg,1,-0.012854623645545044,0.3057897984981537,0.40170493721961975,0.2925052344799042,2.981415018439293,3.1404010951519012,0,0
206,000024.jpg,1,-0.006933158592341837,0.31304702162742615,0.3725951313972473,0.3143579065799713,3.086000680923462,5.017442628741264,0,0
207,000028.jpg,1,-0.006920231958255668,0.29391029477119446,0.4113837778568268,0.29470589756965637,2.935251221060753,5.012650042772293,0,0
208,000033.jpg,1,-0.0014052179624916977,0.2846539318561554,0.4167603850364685,0.2985856235027313,3.1195003539323807,4.1922759264707565,0,0
209,000037.jpg,1,0.0033353667607225607,0.2768948972225189,0.42098134756088257,0.3021237254142761,3.0869152396917343,3.0473601073026657,0,0
210,000041.jpg,1,-0.01736693550458636,0.2786380648612976,0.46774822473526,0.2536137104034424,2.7379170060157776,5.017776042222977,0,0
211,000045.jpg,1,-0.015567501410269025,0.29247283935546875,0.43531110882759094,0.2722160220146179,3.0378755182027817,5.0162337720394135,0,0
212,000049.jpg,1,-0.0106038227708172,0.2678614556789398,0.47317612171173096,0.2589624226093292,2.540500834584236,5.015399307012558,0,0
213,000053.jpg,1,-0.014069006616694607,0.297379732131958,0.4217160642147064,0.2809041738510132,2.721751108765602,2.9521510004997253,0,0
214,000057.jpg,1,-0.018606146512732735,0.3148353099822998,0.39733079075813293,0.28783395886421204,2.7524158358573914,5.019443109631538,0,0
215,000061.jpg,1,-0.03422260080442524,0.34128159284591675,0.3816278576850891,0.27709048986434937,2.326998859643936,5.015484988689423,0,0
216,000066.jpg,1,-0.035553071518604984,0.32990124821662903,0.40794652700424194,0.26215222477912903,2.4870000779628754,2.8802771121263504,0,0
217,000070.jpg,1,-0.023264387331677516,0.3183154761791229,0.40158966183662415,0.28009483218193054,2.543708309531212,5.012901499867439,0,0
218,000074.jpg,1,-0.031020202904413374,0.3162682354450226,0.42458799481391907,0.2591438293457031,2.660417929291725,5.020026117563248,0,0
219,000078.jpg,1,-0.0254870645617018,0.3161810636520386,0.41132017970085144,0.2724987268447876,2.3372918367385864,1.9537359476089478,0,0
220,000082.jpg,1,-0.03457309662369776,0.32076919078826904,0.42409029603004456,0.2551404535770416,2.349747344851494,5.019485950469971,0,0
221,000086.jpg,1,-0.02189781214418715,0.31888318061828613,0.3971175253391266,0.2839992940425873,2.632584422826767,5.013527348637581,0,0
222,000090.jpg,1,-0.030275564308624825,0.3299892842769623,0.3949444890022278,0.27506619691848755,2.5917496532201767,2.8627365827560425,0,0
223,000094.jpg,1,-0.03475510218637862,0.3464325964450836,0.3724725544452667,0.2810947597026825,2.720791846513748,5.0137341022491455,0,0
224,000099.jpg,1,-0.015029636623328069,0.297168493270874,0.42447876930236816,0.2783527374267578,2.5819167494773865,5.018360912799835,0,0
225,004000.jpg,1,0.02701106958367938,0.26856112480163574,0.38035914301872253,0.35107970237731934,2.871459349989891,3.4709442406892776,0,0
226,004004.jpg,2,0.018598231529902032,0.3056763708591461,0.32551008462905884,0.36881351470947266,2.850376069545746,5.016610026359558,0,0
227,004008.jpg,1,0.00878619026256422,0.28606653213500977,0.3891315162181854,0.3248019218444824,2.8752926737070084,4.529153928160667,0,0
228,004012.jpg,1,0.029579632502697156,0.2628405690193176,0.38572248816490173,0.35143688321113586,2.949915826320648,4.956236109137535,0,0
229,004016.jpg,1,0.020271145998227658,0.262454628944397,0.40912342071533203,0.3284219205379486,3.049749881029129,2.695361152291298,0,0
230,004020.jpg,1,0.014215790126402117,0.27350932359695435,0.4014117419719696,0.32507896423339844,2.749832347035408,2.5620702654123306,0,0
231,004024.jpg,1,0.015950309485094294,0.27385276556015015,0.3965003788471222,0.3296467959880829,2.8037913143634796,2.652237191796303,0,0
232,004028.jpg,1,-0.00033696435951394155,0.29297542572021484,0.3972841203212738,0.30974051356315613,2.7186255902051926,2.628028392791748,0,0
233,004033.jpg,1,-0.013514036625920267,0.30477041006088257,0.4053751826286316,0.2898544669151306,2.366958186030388,2.4866536259651184,0,0
234,004037.jpg,1,-0.01068788706618215,0.2964664399623871,0.4153532087802887,0.28818032145500183,2.602832391858101,3.6526136100292206,0,0
235,004041.jpg,1,-0.0076824252529944514,0.2946496307849884,0.4117359519004822,0.29361435770988464,2.6050005108118057,5.015695467591286,0,0
236,004045.jpg,1,0.003969950568401687,0.2742122411727905,0.42488136887550354,0.30090636014938354,2.6579145342111588,5.016155540943146,0,0
237,004049.jpg,1,0.009901964335058633,0.27627938985824585,0.40627434849739075,0.3174463212490082,2.6657916605472565,5.0101131200790405,0,0
238,004053.jpg,1,0.02306988193554997,0.27730080485343933,0.37220650911331177,0.3504926562309265,2.5624167174100876,5.012780427932739,0,0
239,004057.jpg,1,0.04077498680860668,0.2549266219139099,0.3745737671852112,0.3704996109008789,2.4129152297973633,2.3471135646104813,0,0
240,004061.jpg,1,0.01852282616931164,0.28560784459114075,0.3664036691188812,0.34798845648765564,2.7053318917751312,5.025530233979225,0,0
241,004066.jpg,1,0.017531063436286576,0.26592937111854553,0.40873265266418457,0.3253380060195923,2.6763323694467545,5.0140731036663055,0,0
242,004070.jpg,1,-0.015050037787742498,0.3172883987426758,0.3837137222290039,0.2989978492259979,2.8973743319511414,3.6745723336935043,0,0
243,004074.jpg,1,-0.016491633512758175,0.3040575683116913,0.4140562415122986,0.2818862199783325,2.6913341134786606,5.017861723899841,0,0
244,004078.jpg,1,-0.018835204793299032,0.30471551418304443,0.41841599345207214,0.2768684923648834,2.7847103774547577,3.152737393975258,0,0
245,004082.jpg,1,-0.0007360977611466368,0.275714248418808,0.43326929211616516,0.2910163998603821,2.461956813931465,5.014572292566299,0,0
246,004086.jpg,1,0.010284394090577353,0.2770346701145172,0.40381288528442383,0.3191524147987366,2.64124758541584,0.8811149746179581,0,0
247,004090.jpg,1,0.01023907968718872,0.268490195274353,0.4212561249732971,0.31025373935699463,2.564873546361923,4.487363621592522,0,0
248,004094.jpg,1,0.009404609855556967,0.27692413330078125,0.4061748683452606,0.31690099835395813,2.6760008186101913,5.0133634358644485,0,0
249,004099.jpg,1,-0.016423616821705067,0.30951517820358276,0.40281984210014343,0.2876650094985962,2.5781244039535522,5.01682236790657,0,0
250,000000.jpg,1,-0.0156985216939583,0.31207001209259033,0.3958752751350403,0.292054682970047,2.572000026702881,3.9027370512485504,0,0
251,000004.jpg,1,-0.005846807515495073,0.2947450578212738,0.407082200050354,0.2981727421283722,2.796582877635956,2.189572900533676,0,0
252,000008.jpg,1,0.004497116699285347,0.28159239888191223,0.40862929821014404,0.30977827310562134,2.6707518845796585,5.012655630707741,0,0
253,000012.jpg,1,-0.0032668054025495052,0.2735591232776642,0.4437903165817261,0.28265053033828735,2.9043760150671005,3.7444066256284714,0,0
254,000016.jpg,1,-0.006699649055074988,0.2807663083076477,0.43751126527786255,0.28172239661216736,2.8092078864574432,4.574073478579521,0,0
255,000020.jpg,1,-0.012854623645545044,0.3057897984981537,0.40170493721961975,0.2925052344799042,2.752333879470825,4.70365583896637,0,0
256,000024.jpg,1,-0.006933158592341837,0.31304702162742615,0.3725951313972473,0.3143579065799713,2.6977919042110443,2.081656828522682,0,0
257,000028.jpg,1,-0.006920231958255668,0.29391029477119446,0.4113837778568268,0.29470589756965637,2.719290554523468,4.358615726232529,0,0
258,000033.jpg,1,-0.0014052179624916977,0.2846539318561554,0.4167603850364685,0.2985856235027313,2.6279594749212265,5.013449117541313,0,0
259,000037.jpg,1,0.0033353667607225607,0.2768948972225189,0.42098134756088257,0.3021237254142761,2.624623477458954,5.013575777411461,0,0
260,000041.jpg,1,-0.01736693550458636,0.2786380648612976,0.46774822473526,0.2536137104034424,2.7562081813812256,5.022156983613968,0,0
261,000045.jpg,1,-0.015567501410269025,0.29247283935546875,0.43531110882759094,0.2722160220146179,2.6930011808872223,5.017532035708427,0,0
262,000049.jpg,1,-0.0106038227708172,0.2678614556789398,0.47317612171173096,0.2589624226093292,2.9322076588869095,1.6140323132276535,0,0
263,000053.jpg,1,-0.014069006616694607,0.297379732131958,0.4217160642147064,0.2809041738510132,2.832666039466858,1.7229504883289337,0,0
264,000057.jpg,1,-0.018606146512732735,0.3148353099822998,0.39733079075813293,0.28783395886421204,2.495335415005684,5.017448216676712,0,0
265,000061.jpg,1,-0.03422260080442524,0.34128159284591675,0.3816278576850891,0.27709048986434937,2.719668671488762,4.020823165774345,0,0
266,000066.jpg,1,-0.035553071518604984,0.32990124821662903,0.40794652700424194,0.26215222477912903,2.7720388025045395,4.997659474611282,0,0
267,000070.jpg,1,-0.023264387331677516,0.3183154761791229,0.40158966183662415,0.28009483218193054,2.7382466942071915,4.331409931182861,0,0
268,000074.jpg,1,-0.031020202904413374,0.3162682354450226,0.42458799481391907,0.2591438293457031,3.0196234583854675,5.020616576075554,0,0
269,000078.jpg,1,-0.0254870645617018,0.3161810636520386,0.41132017970085144,0.2724987268447876,2.7222931385040283,1.6611982136964798,0,0
270,000082.jpg,1,-0.03457309662369776,0.32076919078826904,0.42409029603004456,0.2551404535770416,2.817125990986824,1.7570741474628448,0,0
271,000086.jpg,1,-0.02189781214418715,0.31888318061828613,0.3971175253391266,0.2839992940425873,2.850666642189026,5.01415878534317,0,0
272,000090.jpg,1,-0.030275564308624825,0.3299892842769623,0.3949444890022278,0.27506619691848755,2.5643333792686462,5.012074485421181,0,0
273,000094.jpg,1,-0.03475510218637862,0.3464325964450836,0.3724725544452667,0.2810947597026825,2.539541572332382,4.534533247351646,0,0
274,000099.jpg,1,-0.015029636623328069,0.297168493270874,0.42447876930236816,0.2783527374267578,2.67849862575531,4.742033779621124,0,0
275,004000.jpg,1,0.02701106958367938,0.26856112480163574,0.38035914301872253,0.35107970237731934,2.717709168791771,1.6300342977046967,0,0
276,004004.jpg,2,0.018598231529902032,0.3056763708591461,0.32551008462905884,0.36881351470947266,2.469625324010849,5.010534077882767,0,0
277,004008.jpg,1,0.00878619026256422,0.28606653213500977,0.3891315162181854,0.3248019218444824,2.598792314529419,3.764284774661064,0,0
278,004012.jpg,1,0.029579632502697156,0.2628405690193176,0.38572248816490173,0.35143688321113586,3.103872761130333,1.5596188604831696,0,0
279,004016.jpg,1,0.020271145998227658,0.262454628944397,0.40912342071533203,0.3284219205379486,2.722417935729027,4.08720038831234,0,0
280,004020.jpg,1,0.014215790126402117,0.27350932359695435,0.4014117419719696,0.32507896423339844,2.5406647473573685,4.091160371899605,0,0
281,004024.jpg,1,0.015950309485094294,0.27385276556015015,0.3965003788471222,0.3296467959880829,2.403581514954567,3.6561191082000732,0,0
282,004028.jpg,1,-0.00033696435951394155,0.29297542572021484,0.3972841203212738,0.30974051356315613,2.502499148249626,5.010452121496201,0,0
283,004033.jpg,1,-0.013514036625920267,0.30477041006088257,0.4053751826286316,0.2898544669151306,2.6177503168582916,5.0117019563913345,0,0
284,004037.jpg,1,-0.01068788706618215,0.2964664399623871,0.4153532087802887,0.28818032145500183,2.5019608438014984,4.888992756605148,0,0
285,004041.jpg,1,-0.0076824252529944514,0.2946496307849884,0.4117359519004822,0.29361435770988464,2.645125612616539,5.013575777411461,0,0
286,004045.jpg,1,0.003969950568401687,0.2742122411727905,0.42488136887550354,0.30090636014938354,2.3060422390699387,5.019910633563995,0,0
287,004049.jpg,1,0.009901964335058633,0.27627938985824585,0.40627434849739075,0.3174463212490082,2.9136259108781815,0.5090348422527313,0,0
288,004053.jpg,1,0.02306988193554997,0.27730080485343933,0.37220650911331177,0.3504926562309265,2.8422921895980835,4.37312014400959,0,0
289,004057.jpg,1,0.04077498680860668,0.2549266219139099,0.3745737671852112,0.3704996109008789,2.566291019320488,5.010787397623062,0,0
290,004061.jpg,1,0.01852282616931164,0.28560784459114075,0.3664036691188812,0.34798845648765564,2.5070421397686005,5.02132810652256,0,0
291,004066.jpg,1,0.017531063436286576,0.26592937111854553,0.40873265266418457,0.3253380060195923,2.6760008186101913,1.2647435069084167,0,0
292,004070.jpg,1,-0.015050037787742498,0.3172883987426758,0.3837137222290039,0.2989978492259979,2.376710996031761,3.054242581129074,0,0
293,004074.jpg,1,-0.016491633512758175,0.3040575683116913,0.4140562415122986,0.2818862199783325,2.905583009123802,5.012994632124901,0,0
294,004078.jpg,1,-0.018835204793299032,0.30471551418304443,0.41841599345207214,0.2768684923648834,3.041708841919899,5.014160647988319,0,0
295,004082.jpg,1,-0.0007360977611466368,0.275714248418808,0.43326929211616516,0.2910163998603821,2.9507484287023544,5.015995353460312,0,0
296,004086.jpg,1,0.010284394090577353,0.2770346701145172,0.40381288528442383,0.3191524147987366,2.6897918432950974,4.5439936220645905,0,0
297,004090.jpg,1,0.01023907968718872,0.268490195274353,0.4212561249732971,0.31025373935699463,2.703877165913582,5.008576437830925,0,0
298,004094.jpg,1,0.009404609855556967,0.27692413330078125,0.4061748683452606,0.31690099835395813,3.009544685482979,5.019243806600571,0,0
299,004099.jpg,1,-0.016423616821705067,0.30951517820358276,0.40281984210014343,0.2876650094985962,2.669958397746086,5.014577880501747,0,0
